Tot Daily Flt,sdt,sat,departureoveralldelaytime,IROP,date_time,Sched departure,Sched arrival,Dep snowcm,Dep DewPointC,Dep cloudcover,Dep humidity,Dep precipMM,Dep pressure,Dep tempC,Dep visibility,Dep Snow,Dep Rain,Dep Fog,Dep Moderate,Dep FZ Rain,Dep Heavy,Dep TS,Dep Haze,Dep Drizzle,Dep Ice,Temp Dew Spread,Dep Wx,Dep Wy,Dep Gust Wx,Dep Gust Wy,Arr snowcm,Arr DewPointC,Arr cloudcover,Arr humidity,Arr precipMM,Arr pressure,Arr tempC,Arr visibility,Arr Snow,Arr Rain,Arr Fog,Arr Moderate,Arr FZ Rain,Arr Heavy,Arr TS,Arr Haze,Arr Temp Dew Spread,Arr Wx,Arr Wy,Arr Gust Wx,Arr Gust Wy
69,3/11/19 11:35,3/11/19 12:34,5,0,2019-03-11 11:00:00,2019-03-11 11:35:00,2019-03-11 12:34:00,0.0,-4,88,66,0.0,1019,1,10,0,0,0,0,0,0,0,0,0,0,5,0.281134834547927,-8.050648328764938,0.3780778809437639,-10.826733959373538,3.3,-4,100,79,0.1,1007,-1,2,1,0,0,0,0,0,0,0,3,-0.6093467170257358,-4.962730758206611,-1.286398624832109,-10.476876045102845
69,3/11/19 13:25,3/11/19 14:24,2,0,2019-03-11 13:00:00,2019-03-11 13:25:00,2019-03-11 14:24:00,0.0,-4,97,63,0.0,1020,2,9,0,0,0,0,0,0,0,0,0,0,6,0.7020879276894663,-8.02490173462795,0.895767356017595,-10.238667730387386,3.3,-4,100,76,0.1,1008,-1,2,1,0,0,0,0,0,0,0,3,0.43577871373828947,-4.9809734904587275,0.8715574274765789,-9.961946980917455
69,3/11/19 13:25,3/11/19 14:24,2,0,2019-03-11 13:00:00,2019-03-11 13:25:00,2019-03-11 14:24:00,0.0,-4,97,63,0.0,1020,2,9,0,0,0,0,0,0,0,0,0,0,6,0.7020879276894663,-8.02490173462795,0.895767356017595,-10.238667730387386,3.3,-4,100,76,0.1,1008,-1,2,1,0,0,0,0,0,0,0,3,0.43577871373828947,-4.9809734904587275,0.8715574274765789,-9.961946980917455
69,3/11/19 14:15,3/11/19 15:14,2,0,2019-03-11 14:00:00,2019-03-11 14:15:00,2019-03-11 15:14:00,0.0,-5,98,62,0.0,1020,2,8,0,0,0,0,0,0,0,0,0,0,7,0.8420348429894269,-8.011426379355536,1.0743203169175448,-10.221475035729478,3.3,-3,100,74,0.1,1008,0,3,0,0,0,0,0,0,0,0,3,1.0395584540887928,-4.890738003669029,2.021363660728208,-9.509768340467556
69,3/11/19 14:15,3/11/19 15:14,2,0,2019-03-11 14:00:00,2019-03-11 14:15:00,2019-03-11 15:14:00,0.0,-5,98,62,0.0,1020,2,8,0,0,0,0,0,0,0,0,0,0,7,0.8420348429894269,-8.011426379355536,1.0743203169175448,-10.221475035729478,3.3,-3,100,74,0.1,1008,0,3,0,0,0,0,0,0,0,0,3,1.0395584540887928,-4.890738003669029,2.021363660728208,-9.509768340467556
69,3/11/19 15:30,3/11/19 16:29,4,0,2019-03-11 15:00:00,2019-03-11 15:30:00,2019-03-11 16:29:00,0.0,-5,99,61,0.0,1020,2,7,1,1,0,0,0,0,0,0,0,0,7,0.9817252663192452,-7.995510665999538,1.2525460294417958,-10.201168780758032,3.3,-3,100,72,0.2,1009,1,3,0,0,0,0,0,0,0,0,4,1.630923025867777,-5.019464947113311,2.8326557817703493,-8.718018066038908
69,3/11/19 15:30,3/11/19 16:29,4,0,2019-03-11 15:00:00,2019-03-11 15:30:00,2019-03-11 16:29:00,0.0,-5,99,61,0.0,1020,2,7,1,1,0,0,0,0,0,0,0,0,7,0.9817252663192452,-7.995510665999538,1.2525460294417958,-10.201168780758032,3.3,-3,100,72,0.2,1009,1,3,0,0,0,0,0,0,0,0,4,1.630923025867777,-5.019464947113311,2.8326557817703493,-8.718018066038908
69,3/11/19 17:30,3/11/19 18:29,15,1,2019-03-11 17:00:00,2019-03-11 17:30:00,2019-03-11 18:29:00,0.0,-5,98,62,0.0,1020,1,6,1,1,0,0,0,0,0,0,0,0,6,1.3505969374094553,-7.659615856761619,1.7847173815767803,-10.12163523929214,3.3,-3,100,71,0.1,1010,1,4,0,0,0,0,0,0,0,0,4,1.7918397477264978,-4.66790213248601,3.085946232195635,-8.039164783725907
69,3/11/19 17:30,3/11/19 18:29,15,1,2019-03-11 17:00:00,2019-03-11 17:30:00,2019-03-11 18:29:00,0.0,-5,98,62,0.0,1020,1,6,1,1,0,0,0,0,0,0,0,0,6,1.3505969374094553,-7.659615856761619,1.7847173815767803,-10.12163523929214,3.3,-3,100,71,0.1,1010,1,4,0,0,0,0,0,0,0,0,4,1.7918397477264978,-4.66790213248601,3.085946232195635,-8.039164783725907
69,3/11/19 18:35,3/11/19 19:34,50,2,2019-03-11 18:00:00,2019-03-11 18:35:00,2019-03-11 19:34:00,0.0,-6,97,62,0.0,1021,1,5,0,0,0,0,0,0,0,0,0,0,7,1.6170909285825665,-7.607814672374045,2.1368701556269634,-10.05318367420856,3.3,-3,100,71,0.1,1011,0,4,1,0,0,0,0,0,0,0,3,1.8730329670795598,-4.635919272833937,3.2257789988592416,-7.984083192102891
69,3/11/19 18:35,3/11/19 19:34,50,2,2019-03-11 18:00:00,2019-03-11 18:35:00,2019-03-11 19:34:00,0.0,-6,97,62,0.0,1021,1,5,0,0,0,0,0,0,0,0,0,0,7,1.6170909285825665,-7.607814672374045,2.1368701556269634,-10.05318367420856,3.3,-3,100,71,0.1,1011,0,4,1,0,0,0,0,0,0,0,3,1.8730329670795598,-4.635919272833937,3.2257789988592416,-7.984083192102891
69,3/11/19 20:55,3/11/19 21:54,30,1,2019-03-11 20:00:00,2019-03-11 20:55:00,2019-03-11 21:54:00,0.0,-6,76,64,0.0,1022,0,8,0,0,0,0,0,0,0,0,0,0,6,2.3513255599683514,-6.828745268217289,3.1652459461112414,-9.19254170721558,3.3,-4,100,74,0.1,1013,-1,3,0,0,0,0,0,0,0,0,3,1.9956973471088593,-4.279786772117514,3.1696369630552472,-6.797308402774874
69,3/11/19 20:55,3/11/19 21:54,30,1,2019-03-11 20:00:00,2019-03-11 20:55:00,2019-03-11 21:54:00,0.0,-6,76,64,0.0,1022,0,8,0,0,0,0,0,0,0,0,0,0,6,2.3513255599683514,-6.828745268217289,3.1652459461112414,-9.19254170721558,3.3,-4,100,74,0.1,1013,-1,3,0,0,0,0,0,0,0,0,3,1.9956973471088593,-4.279786772117514,3.1696369630552472,-6.797308402774874
69,3/11/19 6:45,3/11/19 7:44,0,0,2019-03-11 06:00:00,2019-03-11 06:45:00,2019-03-11 07:44:00,0.0,-4,55,72,0.0,1015,1,5,0,0,0,0,0,0,0,0,0,0,5,-1.2370942307561328,-8.802382833258404,-1.8556413461341992,-13.203574249887605,3.3,-2,100,84,0.1,1007,1,7,1,0,0,0,0,0,0,0,3,-3.0973947960182633,-5.58784812894614,-5.117434880378,-9.232096908693622
69,3/11/19 6:45,3/11/19 7:44,0,0,2019-03-11 06:00:00,2019-03-11 06:45:00,2019-03-11 07:44:00,0.0,-4,55,72,0.0,1015,1,5,0,0,0,0,0,0,0,0,0,0,5,-1.2370942307561328,-8.802382833258404,-1.8556413461341992,-13.203574249887605,3.3,-2,100,84,0.1,1007,1,7,1,0,0,0,0,0,0,0,3,-3.0973947960182633,-5.58784812894614,-5.117434880378,-9.232096908693622
69,3/11/19 7:45,3/11/19 8:44,33,2,2019-03-11 07:00:00,2019-03-11 07:45:00,2019-03-11 08:44:00,0.0,-4,61,71,0.0,1016,1,6,0,0,0,0,0,0,0,0,0,0,5,-0.9001062114714593,-8.563938543449021,-1.3066057908456667,-12.431523692103417,3.3,-2,100,83,0.0,1007,0,6,1,0,0,0,0,0,0,0,2,-2.6789347859332526,-5.492630282939352,-4.62725099388471,-9.487270488713428
69,3/11/19 7:45,3/11/19 8:44,33,2,2019-03-11 07:00:00,2019-03-11 07:45:00,2019-03-11 08:44:00,0.0,-4,61,71,0.0,1016,1,6,0,0,0,0,0,0,0,0,0,0,5,-0.9001062114714593,-8.563938543449021,-1.3066057908456667,-12.431523692103417,3.3,-2,100,83,0.0,1007,0,6,1,0,0,0,0,0,0,0,2,-2.6789347859332526,-5.492630282939352,-4.62725099388471,-9.487270488713428
69,3/11/19 8:45,3/11/19 9:44,1,0,2019-03-11 08:00:00,2019-03-11 08:45:00,2019-03-11 09:44:00,0.0,-4,66,70,0.0,1017,1,8,0,0,0,0,0,0,0,0,0,0,5,-0.5813039478677132,-8.313033752165202,-0.8332023252770555,-11.915348378103456,3.3,-2,100,83,0.1,1007,0,4,0,0,0,0,0,0,0,0,2,-2.2792649161874303,-5.369611645139234,-4.2329205586338,-9.972135912401436
69,3/11/19 8:45,3/11/19 9:44,1,0,2019-03-11 08:00:00,2019-03-11 08:45:00,2019-03-11 09:44:00,0.0,-4,66,70,0.0,1017,1,8,0,0,0,0,0,0,0,0,0,0,5,-0.5813039478677132,-8.313033752165202,-0.8332023252770555,-11.915348378103456,3.3,-2,100,83,0.1,1007,0,4,0,0,0,0,0,0,0,0,2,-2.2792649161874303,-5.369611645139234,-4.2329205586338,-9.972135912401436
69,3/11/19 9:40,3/11/19 10:39,0,2,2019-03-11 09:00:00,2019-03-11 09:40:00,2019-03-11 10:39:00,0.0,-4,72,70,0.0,1018,1,10,1,1,0,0,0,0,0,0,0,0,5,-0.2908291391875137,-8.328256891825797,-0.3974664902229354,-11.381951085495256,3.3,-3,100,83,0.2,1007,0,2,0,0,0,0,0,0,0,0,3,-1.995117502733071,-5.481540287917798,-3.705218219361418,-10.18000339184734
69,3/11/19 9:40,3/11/19 10:39,0,2,2019-03-11 09:00:00,2019-03-11 09:40:00,2019-03-11 10:39:00,0.0,-4,72,70,0.0,1018,1,10,1,1,0,0,0,0,0,0,0,0,5,-0.2908291391875137,-8.328256891825797,-0.3974664902229354,-11.381951085495256,3.3,-3,100,83,0.2,1007,0,2,0,0,0,0,0,0,0,0,3,-1.995117502733071,-5.481540287917798,-3.705218219361418,-10.18000339184734
68,3/12/19 13:30,3/12/19 14:29,5,0,2019-03-12 13:00:00,2019-03-12 13:30:00,2019-03-12 14:29:00,0.0,-6,6,60,0.0,1028,1,10,0,0,0,0,0,0,0,0,0,0,7,1.137001073921754,-3.7189629398562487,1.3806441611907014,-4.515883569825445,0.2,-9,83,63,0.0,1024,-4,10,0,0,0,0,0,0,0,0,5,1.5195099441249524,-3.579741096759491,2.3878013407677825,-5.6253074377649135
68,3/12/19 13:30,3/12/19 14:29,5,0,2019-03-12 13:00:00,2019-03-12 13:30:00,2019-03-12 14:29:00,0.0,-6,6,60,0.0,1028,1,10,0,0,0,0,0,0,0,0,0,0,7,1.137001073921754,-3.7189629398562487,1.3806441611907014,-4.515883569825445,0.2,-9,83,63,0.0,1024,-4,10,0,0,0,0,0,0,0,0,5,1.5195099441249524,-3.579741096759491,2.3878013407677825,-5.6253074377649135
68,3/12/19 20:55,3/12/19 21:54,46,2,2019-03-12 20:00:00,2019-03-12 20:55:00,2019-03-12 21:54:00,0.0,-4,7,66,0.0,1026,2,10,0,0,0,0,0,0,0,0,0,0,6,-1.140067144418898,-3.1323087359530275,-1.5200895258918636,-4.17641164793737,0.2,-9,38,68,0.0,1026,-5,10,0,0,0,0,0,0,0,0,4,-2.733579287460449,-3.1446232509282157,-3.2802951449525386,-3.7735479011138584
68,3/12/19 20:55,3/12/19 21:54,46,2,2019-03-12 20:00:00,2019-03-12 20:55:00,2019-03-12 21:54:00,0.0,-4,7,66,0.0,1026,2,10,0,0,0,0,0,0,0,0,0,0,6,-1.140067144418898,-3.1323087359530275,-1.5200895258918636,-4.17641164793737,0.2,-9,38,68,0.0,1026,-5,10,0,0,0,0,0,0,0,0,4,-2.733579287460449,-3.1446232509282157,-3.2802951449525386,-3.7735479011138584
68,3/12/19 8:30,3/12/19 9:29,7,1,2019-03-12 08:00:00,2019-03-12 08:30:00,2019-03-12 09:29:00,0.0,-8,10,67,0.0,1027,-3,10,0,0,0,0,0,0,0,0,0,0,5,3.4962243947213194,-4.317477563649837,4.719902932873781,-5.828594710927281,0.2,-9,47,80,0.0,1022,-7,10,0,0,0,0,0,0,0,0,2,1.710100716628341,-4.698463103929543,2.375139884206029,-6.5256431999021425
68,3/12/19 8:30,3/12/19 9:29,7,1,2019-03-12 08:00:00,2019-03-12 08:30:00,2019-03-12 09:29:00,0.0,-8,10,67,0.0,1027,-3,10,0,0,0,0,0,0,0,0,0,0,5,3.4962243947213194,-4.317477563649837,4.719902932873781,-5.828594710927281,0.2,-9,47,80,0.0,1022,-7,10,0,0,0,0,0,0,0,0,2,1.710100716628341,-4.698463103929543,2.375139884206029,-6.5256431999021425
66,3/13/19 12:25,3/13/19 13:24,0,2,2019-03-13 12:00:00,2019-03-13 12:25:00,2019-03-13 13:24:00,0.0,-4,79,61,0.2,1021,2,10,0,0,0,0,0,0,0,0,0,0,6,-2.7692737937230967,1.2913335775410262,-3.7762824459860416,1.7609094239195813,0.2,-9,65,63,0.0,1028,-4,7,0,0,0,0,0,0,0,0,5,-2.726742176243511,-0.5300249871570687,-4.90813591723832,-0.9540449768827237
66,3/13/19 12:25,3/13/19 13:24,0,2,2019-03-13 12:00:00,2019-03-13 12:25:00,2019-03-13 13:24:00,0.0,-4,79,61,0.2,1021,2,10,0,0,0,0,0,0,0,0,0,0,6,-2.7692737937230967,1.2913335775410262,-3.7762824459860416,1.7609094239195813,0.2,-9,65,63,0.0,1028,-4,7,0,0,0,0,0,0,0,0,5,-2.726742176243511,-0.5300249871570687,-4.90813591723832,-0.9540449768827237
66,3/13/19 17:45,3/13/19 18:44,7,1,2019-03-13 17:00:00,2019-03-13 17:45:00,2019-03-13 18:44:00,0.0,-1,98,70,0.2,1019,4,5,0,0,0,0,0,0,0,0,0,0,5,-1.2498647966127152,1.4895308616202352,-2.1426253656217975,2.5534814770632606,0.2,-4,100,79,0.5,1024,-1,2,1,0,0,1,0,0,0,0,3,-2.4984770675477392,0.08724874175625175,-2.7760856306085993,0.09694304639583527
66,3/13/19 17:45,3/13/19 18:44,7,1,2019-03-13 17:00:00,2019-03-13 17:45:00,2019-03-13 18:44:00,0.0,-1,98,70,0.2,1019,4,5,0,0,0,0,0,0,0,0,0,0,5,-1.2498647966127152,1.4895308616202352,-2.1426253656217975,2.5534814770632606,0.2,-4,100,79,0.5,1024,-1,2,1,0,0,1,0,0,0,0,3,-2.4984770675477392,0.08724874175625175,-2.7760856306085993,0.09694304639583527
66,3/13/19 18:35,3/13/19 19:34,6,1,2019-03-13 18:00:00,2019-03-13 18:35:00,2019-03-13 19:34:00,0.0,-1,100,71,0.2,1019,4,5,0,0,0,0,0,0,0,0,0,0,5,-0.808016033743895,1.457699511898993,-1.61603206748779,2.915399023797986,0.2,-3,100,84,0.7,1023,-1,2,1,0,0,0,0,0,0,0,2,-2.2137659957594344,0.19367942832813032,-2.4904867452293638,0.2178893568691466
66,3/13/19 18:35,3/13/19 19:34,6,1,2019-03-13 18:00:00,2019-03-13 18:35:00,2019-03-13 19:34:00,0.0,-1,100,71,0.2,1019,4,5,0,0,0,0,0,0,0,0,0,0,5,-0.808016033743895,1.457699511898993,-1.61603206748779,2.915399023797986,0.2,-3,100,84,0.7,1023,-1,2,1,0,0,0,0,0,0,0,2,-2.2137659957594344,0.19367942832813032,-2.4904867452293638,0.2178893568691466
66,3/13/19 20:55,3/13/19 21:54,7,1,2019-03-13 20:00:00,2019-03-13 20:55:00,2019-03-13 21:54:00,0.0,0,97,81,0.0,1019,3,6,1,1,0,0,0,0,0,0,0,0,3,-0.562377635859662,2.435925161963088,-0.9997824637505103,4.330533621267713,0.2,-6,83,77,0.8,1023,-2,4,0,0,0,0,0,0,0,0,4,-2.096415500618811,1.822386191640298,-2.5156986007425735,2.1868634299683576
66,3/13/19 20:55,3/13/19 21:54,7,1,2019-03-13 20:00:00,2019-03-13 20:55:00,2019-03-13 21:54:00,0.0,0,97,81,0.0,1019,3,6,1,1,0,0,0,0,0,0,0,0,3,-0.562377635859662,2.435925161963088,-0.9997824637505103,4.330533621267713,0.2,-6,83,77,0.8,1023,-2,4,0,0,0,0,0,0,0,0,4,-2.096415500618811,1.822386191640298,-2.5156986007425735,2.1868634299683576
75,3/14/19 10:30,3/14/19 11:29,2,0,2019-03-14 10:00:00,2019-03-14 10:30:00,2019-03-14 11:29:00,0.0,2,49,84,0.0,1013,5,9,0,0,0,0,0,0,0,0,0,0,3,-1.4344964418457766,2.6978954226244993,-2.738584116251028,5.150527625010408,0.0,-2,94,93,0.0,1019,-1,10,0,0,0,0,0,0,0,0,1,0.05817468812427792,3.3328256505213045,0.09695781354046319,5.5547094175355065
75,3/14/19 10:30,3/14/19 11:29,2,0,2019-03-14 10:00:00,2019-03-14 10:30:00,2019-03-14 11:29:00,0.0,2,49,84,0.0,1013,5,9,0,0,0,0,0,0,0,0,0,0,3,-1.4344964418457766,2.6978954226244993,-2.738584116251028,5.150527625010408,0.0,-2,94,93,0.0,1019,-1,10,0,0,0,0,0,0,0,0,1,0.05817468812427792,3.3328256505213045,0.09695781354046319,5.5547094175355065
75,3/14/19 11:35,3/14/19 12:34,0,2,2019-03-14 11:00:00,2019-03-14 11:35:00,2019-03-14 12:34:00,0.0,3,58,83,0.0,1013,5,9,0,0,0,0,0,0,0,0,0,0,2,-1.7086449828272814,2.53317036058485,-3.2619586035793553,4.836052506571077,0.0,-1,93,91,0.0,1019,0,10,0,0,0,0,0,0,0,0,1,-0.06302257880130144,3.6105611213980797,-0.10180570421748693,5.832444888412282
75,3/14/19 11:35,3/14/19 12:34,0,2,2019-03-14 11:00:00,2019-03-14 11:35:00,2019-03-14 12:34:00,0.0,3,58,83,0.0,1013,5,9,0,0,0,0,0,0,0,0,0,0,2,-1.7086449828272814,2.53317036058485,-3.2619586035793553,4.836052506571077,0.0,-1,93,91,0.0,1019,0,10,0,0,0,0,0,0,0,0,1,-0.06302257880130144,3.6105611213980797,-0.10180570421748693,5.832444888412282
75,3/14/19 12:40,3/14/19 13:39,2,0,2019-03-14 12:00:00,2019-03-14 12:40:00,2019-03-14 13:39:00,0.0,3,67,82,0.0,1012,6,8,1,1,0,0,0,0,0,0,0,0,3,-1.9640732518199808,2.3406913539746554,-3.7495943898381454,4.468592584860706,0.0,-1,91,89,0.0,1018,1,10,0,0,0,0,0,0,0,0,2,-0.2035287187225585,3.8835593018233427,-0.30529307808383777,5.825338952735014
75,3/14/19 12:40,3/14/19 13:39,2,0,2019-03-14 12:00:00,2019-03-14 12:40:00,2019-03-14 13:39:00,0.0,3,67,82,0.0,1012,6,8,1,1,0,0,0,0,0,0,0,0,3,-1.9640732518199808,2.3406913539746554,-3.7495943898381454,4.468592584860706,0.0,-1,91,89,0.0,1018,1,10,0,0,0,0,0,0,0,0,2,-0.2035287187225585,3.8835593018233427,-0.30529307808383777,5.825338952735014
75,3/14/19 18:35,3/14/19 19:34,1,0,2019-03-14 18:00:00,2019-03-14 18:35:00,2019-03-14 19:34:00,0.0,7,82,87,0.2,1006,8,10,0,0,0,0,0,0,0,0,0,0,1,-4.005257066409661,1.148488982570832,-8.811565546101255,2.52667576165583,0.0,1,100,100,0.0,1011,0,7,0,0,0,0,0,0,0,0,1,-0.06302257880130144,3.6105611213980797,-0.1163493762485565,6.665651301042609
75,3/14/19 18:35,3/14/19 19:34,1,0,2019-03-14 18:00:00,2019-03-14 18:35:00,2019-03-14 19:34:00,0.0,7,82,87,0.2,1006,8,10,0,0,0,0,0,0,0,0,0,0,1,-4.005257066409661,1.148488982570832,-8.811565546101255,2.52667576165583,0.0,1,100,100,0.0,1011,0,7,0,0,0,0,0,0,0,0,1,-0.06302257880130144,3.6105611213980797,-0.1163493762485565,6.665651301042609
75,3/14/19 19:35,3/14/19 20:34,4,0,2019-03-14 19:00:00,2019-03-14 19:35:00,2019-03-14 20:34:00,0.0,7,86,88,0.1,1005,7,9,1,1,1,1,0,0,0,0,0,0,0,-4.619030336798527,0.9818052066394188,-10.05318367420856,2.1368701556269705,0.0,2,100,100,0.0,1010,-1,5,0,1,0,0,0,0,0,0,3,-0.5025695312446804,3.5759680260112265,-0.9664798677782317,6.876861588483128
75,3/14/19 19:35,3/14/19 20:34,4,0,2019-03-14 19:00:00,2019-03-14 19:35:00,2019-03-14 20:34:00,0.0,7,86,88,0.1,1005,7,9,1,1,1,1,0,0,0,0,0,0,0,-4.619030336798527,0.9818052066394188,-10.05318367420856,2.1368701556269705,0.0,2,100,100,0.0,1010,-1,5,0,1,0,0,0,0,0,0,3,-0.5025695312446804,3.5759680260112265,-0.9664798677782317,6.876861588483128
75,3/14/19 20:55,3/14/19 21:54,0,0,2019-03-14 20:00:00,2019-03-14 20:55:00,2019-03-14 21:54:00,0.0,7,91,89,0.5,1003,5,9,0,0,0,0,0,0,0,0,0,0,2,-5.226414807247176,0.734524699511458,-11.002978541573002,1.546367788445175,0.0,2,100,100,0.0,1009,-2,3,0,0,0,0,0,0,0,0,4,-0.9346243295368809,3.488065483821636,-1.797354479878617,6.70781823811853
75,3/14/19 20:55,3/14/19 21:54,0,0,2019-03-14 20:00:00,2019-03-14 20:55:00,2019-03-14 21:54:00,0.0,7,91,89,0.5,1003,5,9,0,0,0,0,0,0,0,0,0,0,2,-5.226414807247176,0.734524699511458,-11.002978541573002,1.546367788445175,0.0,2,100,100,0.0,1009,-2,3,0,0,0,0,0,0,0,0,4,-0.9346243295368809,3.488065483821636,-1.797354479878617,6.70781823811853
75,3/14/19 7:30,3/14/19 8:29,3,0,2019-03-14 07:00:00,2019-03-14 07:30:00,2019-03-14 08:29:00,0.0,2,26,88,0.0,1015,4,10,0,0,0,0,0,0,0,0,0,0,2,-0.6890933895424977,2.4031542398457972,-1.3781867790849953,4.8063084796915945,0.0,-4,82,95,0.0,1021,-4,6,0,0,1,0,0,0,0,0,0,0.4252511418224229,3.0258190989325757,0.7731838942225872,5.501489270786501
75,3/14/19 7:30,3/14/19 8:29,3,0,2019-03-14 07:00:00,2019-03-14 07:30:00,2019-03-14 08:29:00,0.0,2,26,88,0.0,1015,4,10,0,0,0,0,0,0,0,0,0,0,2,-0.6890933895424977,2.4031542398457972,-1.3781867790849953,4.8063084796915945,0.0,-4,82,95,0.0,1021,-4,6,0,0,1,0,0,0,0,0,0,0.4252511418224229,3.0258190989325757,0.7731838942225872,5.501489270786501
75,3/14/19 8:30,3/14/19 9:29,1,0,2019-03-14 08:00:00,2019-03-14 08:30:00,2019-03-14 09:29:00,0.0,2,33,87,0.0,1014,4,10,0,0,0,0,0,0,0,0,0,0,2,-0.9043559846032122,2.6264404877758802,-1.8087119692064244,5.2528809755517605,0.0,-3,89,95,0.0,1020,-3,8,0,0,1,0,0,0,0,0,0,0.3193925266511633,3.038816902514168,0.5807136848202968,5.525121640934851
75,3/14/19 8:30,3/14/19 9:29,1,0,2019-03-14 08:00:00,2019-03-14 08:30:00,2019-03-14 09:29:00,0.0,2,33,87,0.0,1014,4,10,0,0,0,0,0,0,0,0,0,0,2,-0.9043559846032122,2.6264404877758802,-1.8087119692064244,5.2528809755517605,0.0,-3,89,95,0.0,1020,-3,8,0,0,1,0,0,0,0,0,0,0.3193925266511633,3.038816902514168,0.5807136848202968,5.525121640934851
75,3/15/19 10:30,3/15/19 11:29,3,0,2019-03-15 10:00:00,2019-03-15 10:30:00,2019-03-15 11:29:00,0.2,2,81,75,0.0,1004,7,10,0,0,0,0,0,0,0,0,0,0,5,-5.284919955756868,-6.07960495179455,-8.200737862381347,-9.433869752784647,0.0,5,88,99,0.2,1001,5,10,0,0,0,0,0,0,0,0,0,-4.658707141942543,-3.5105876350536134,-9.539257481120446,-7.188346109871685
75,3/15/19 10:30,3/15/19 11:29,3,0,2019-03-15 10:00:00,2019-03-15 10:30:00,2019-03-15 11:29:00,0.2,2,81,75,0.0,1004,7,10,0,0,0,0,0,0,0,0,0,0,5,-5.284919955756868,-6.07960495179455,-8.200737862381347,-9.433869752784647,0.0,5,88,99,0.2,1001,5,10,0,0,0,0,0,0,0,0,0,-4.658707141942543,-3.5105876350536134,-9.539257481120446,-7.188346109871685
75,3/15/19 17:30,3/15/19 18:29,1,0,2019-03-15 17:00:00,2019-03-15 17:30:00,2019-03-15 18:29:00,0.2,2,98,76,0.1,1006,6,6,0,0,0,0,0,0,0,0,0,0,4,-3.8627855618254086,-6.428754755265841,-5.579579144858924,-9.285979090939549,0.0,4,89,96,0.0,1003,5,10,0,1,0,0,0,0,0,0,1,-4.317477563649837,-3.49622439472132,-8.419081249117184,-6.817637569706575
75,3/15/19 17:30,3/15/19 18:29,1,0,2019-03-15 17:00:00,2019-03-15 17:30:00,2019-03-15 18:29:00,0.2,2,98,76,0.1,1006,6,6,0,0,0,0,0,0,0,0,0,0,4,-3.8627855618254086,-6.428754755265841,-5.579579144858924,-9.285979090939549,0.0,4,89,96,0.0,1003,5,10,0,1,0,0,0,0,0,0,1,-4.317477563649837,-3.49622439472132,-8.419081249117184,-6.817637569706575
75,3/15/19 19:35,3/15/19 20:34,7,1,2019-03-15 19:00:00,2019-03-15 19:35:00,2019-03-15 20:34:00,0.2,2,100,77,0.1,1007,6,6,0,0,0,0,0,0,0,0,0,0,4,-1.9491446981515803,-6.375365039753569,-2.842502684804388,-9.29740734964062,0.0,3,97,95,0.0,1003,4,10,0,1,0,0,0,0,0,0,1,-3.9831894511757406,-3.4625337641165674,-7.5470958022277195,-6.560590289905075
75,3/15/19 19:35,3/15/19 20:34,7,1,2019-03-15 19:00:00,2019-03-15 19:35:00,2019-03-15 20:34:00,0.2,2,100,77,0.1,1007,6,6,0,0,0,0,0,0,0,0,0,0,4,-1.9491446981515803,-6.375365039753569,-2.842502684804388,-9.29740734964062,0.0,3,97,95,0.0,1003,4,10,0,1,0,0,0,0,0,0,1,-3.9831894511757406,-3.4625337641165674,-7.5470958022277195,-6.560590289905075
75,3/15/19 20:55,3/15/19 21:54,44,2,2019-03-15 20:00:00,2019-03-15 20:55:00,2019-03-15 21:54:00,0.2,2,100,78,0.1,1007,5,6,0,0,0,0,0,0,0,0,0,0,3,-0.9994424155348096,-6.3102310649133795,-1.433982596202118,-9.053809788788762,0.0,3,98,94,0.3,1003,3,10,0,1,0,0,0,0,0,0,0,-3.922153245575136,-3.531522644671752,-7.225019136585777,-6.505436450711121
75,3/15/19 20:55,3/15/19 21:54,44,2,2019-03-15 20:00:00,2019-03-15 20:55:00,2019-03-15 21:54:00,0.2,2,100,78,0.1,1007,5,6,0,0,0,0,0,0,0,0,0,0,3,-0.9994424155348096,-6.3102310649133795,-1.433982596202118,-9.053809788788762,0.0,3,98,94,0.3,1003,3,10,0,1,0,0,0,0,0,0,0,-3.922153245575136,-3.531522644671752,-7.225019136585777,-6.505436450711121
44,3/16/19 12:10,3/16/19 13:09,15,1,2019-03-16 12:00:00,2019-03-16 12:10:00,2019-03-16 13:09:00,0.0,-8,90,54,0.0,1019,1,5,0,0,0,0,0,0,0,0,0,0,9,2.228719555049488,-8.317694615266976,2.588190451025212,-9.659258262890681,2.7,-7,77,75,0.0,1012,-3,10,0,0,0,0,0,0,0,0,4,2.274002147843508,-7.437925879712497,2.9237170472273677,-9.563047559630354
44,3/16/19 12:10,3/16/19 13:09,15,1,2019-03-16 12:00:00,2019-03-16 12:10:00,2019-03-16 13:09:00,0.0,-8,90,54,0.0,1019,1,5,0,0,0,0,0,0,0,0,0,0,9,2.228719555049488,-8.317694615266976,2.588190451025212,-9.659258262890681,2.7,-7,77,75,0.0,1012,-3,10,0,0,0,0,0,0,0,0,4,2.274002147843508,-7.437925879712497,2.9237170472273677,-9.563047559630354
